id,LabelText,X,Y,Font,FontSize,Fill,SS_Table
1048,7,229.425,546.33,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1049,8,271.168,596.238,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1050,9,227.879,641.461,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1051,10,177.879,596.237,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1052,11,174.081,573.148,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1053,12,159.939,514.68,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1054,13,174.081,472.801,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1055,14,183.768,443.18,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1056,15,159.604,426.133,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1057,16,143.879,381.708,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1058,17,141.38,326.793,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1059,18,208.8,331.231,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1060,19,279.659,311.462,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1061,20,229.08,285.287,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1062,21,163.32,282.732,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1063,22,213.941,205.639,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1064,23,208.92,163.142,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1065,24,296.041,249.24,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1066,25,313.296,296.909,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1067,26,333.3,284.748,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1068,27,323.42,357.87,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1069,28,360.788,372.906,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1070,29,389.5,367.323,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1071,30,394.056,354.67,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1072,31,368.216,320.011,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1073,32,424.34,287.419,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1074,33,317.296,252.448,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1075,34,393.497,206.135,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1076,35,382.842,193.35,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1077,36,352.595,181.052,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1078,37,365.272,155.16,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1079,38,432.018,166.559,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1080,39,485.937,193.873,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1081,40,461.473,212.346,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1082,41,461.473,325.329,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1083,42,447.387,400.909,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1084,43,407.555,419.293,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1085,44,298.518,517.795,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1086,45,353.083,443.18,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1087,6a,230.939,495.041,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1088,23a,255.002,162.512,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1089,26a,353.083,345.494,MyriadPro-Regular,7,#0D72BA,ECOLI_SSU
1090,1000,378.341,272.146,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1091,20,293.46,371.61,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1092,540,236.637,345.494,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1093,560,257.829,341.317,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1094,860,349.586,317.256,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1095,940,380.104,372.014,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1096,960,390.147,333.342,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1097,970,358.761,326.878,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1098,980,386.062,292.705,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1099,10,274.85,376.581,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1100,30,261.488,371.94,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1101,550,234.197,363.04,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1102,40,233.557,399.93,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1103,400,208.104,388.533,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1104,360,202.154,433.004,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1105,50,229.301,421.566,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1106,60,228.06,445.535,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1107,70,247.324,436.258,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1108,90,287.454,440.412,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1109,80,284.976,414.008,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1110,100,261.254,459.096,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1111,110,236.866,486.522,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1112,120,230.939,519.676,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1113,130,229.566,559.621,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1114,230,198.299,563.982,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1115,140,225.326,590.701,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1116,150,248.334,591.113,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1117,160,293.855,606.244,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1118,170,258.106,624.008,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1119,180,231.237,621.276,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1120,190,198.992,644.137,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1121,200,192.121,621.783,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1122,210,155.319,606.213,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1123,220,198.832,594.231,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1124,250,191.891,552.664,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1125,270,150.607,552.463,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1126,260,164.181,582.064,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1127,280,168.63,526.231,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1128,290,193.932,515.566,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1129,310,200.732,493.852,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1130,300,163.047,503.344,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1131,320,189.814,491.357,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1132,330,160.539,475.705,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1133,350,193.554,449.004,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1134,340,184.879,471.141,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1135,370,182.582,423.06,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1136,390,179.192,397.973,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1137,380,145.323,422.062,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1138,410,197.946,393.169,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1139,420,158.741,392.404,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1140,430,184.375,361.877,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1141,440,191.153,366.07,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1142,490,195.862,338.368,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1143,460,134.006,314.91,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1144,470,148.37,291.424,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1145,480,178.033,311.627,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1146,510,210.104,339.022,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1147,520,208.104,308.615,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1148,530,244.754,309.67,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1149,450,161.04,340.973,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1150,500,214.519,376.589,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1151,570,264.376,320.459,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1152,580,251.119,293.448,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1153,650,217.507,254.097,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1154,590,218.562,279.158,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1155,640,181.073,255.533,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1156,600,180.562,279.821,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1157,610,145.403,285.978,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1158,620,105.952,266.728,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1159,630,149.147,250.251,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1160,750,249.018,247.526,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1161,660,222.481,230.509,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1162,740,249.375,209.462,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1163,670,222.232,193.819,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1164,680,199.01,190.542,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1165,710,199.665,165.028,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1166,690,155.917,190.704,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1167,700,156.369,164.642,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1168,720,238.294,159.544,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1169,730,264.564,189.525,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1170,760,262.993,272.146,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1171,810,291.634,266.31,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1172,770,265.545,266.113,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1173,780,263.375,235.377,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1174,790,275.585,191.265,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1175,800,295.976,227.307,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1176,820,306.684,300.907,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1177,830,323.227,296.193,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1178,840,351.649,268.507,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1179,870,321.296,329.199,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1180,880,293.134,324.14,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1181,890,305.407,328.974,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1182,900,342.775,349.515,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1183,1400,300.391,409.269,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1184,1410,298.164,458.006,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1185,1490,325.171,461.781,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1186,1420,299.5,498.09,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1187,1480,328.045,497.877,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1188,1430,299.5,534.752,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1189,1470,328.344,537.221,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1190,1440,298.802,577.57,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1191,1460,327.76,582.295,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1192,1450,303.023,615.318,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1193,920,314.487,376.714,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1194,1390,332.362,401.742,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1195,930,346.126,377.643,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1196,1340,401.197,388.533,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1197,950,395.897,346.31,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1198,1230,423.089,342.213,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1199,1220,422.69,297.527,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1200,990,404.205,270.982,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1201,1040,385.06,248.894,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1202,1020,345.641,237.717,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1203,1010,342.085,262.86,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1204,1030,368.126,216.842,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1205,1210,422.293,263.654,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1206,1050,395.251,248.894,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1207,1060,394.053,216.769,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1208,1070,394.512,191.018,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1209,1080,364.612,166.626,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1210,1090,364.1,144.864,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1211,1100,395.272,164.944,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1212,1110,409.715,158.768,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1213,1120,449.716,165.871,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1214,1150,461.473,191.797,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1215,1130,486.903,162.512,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1216,1140,501.331,192.324,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1217,1160,455.459,202.173,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1218,1170,437.923,229.981,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1219,1180,425.531,188.916,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1220,1190,420.426,200.652,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1221,1200,424.794,225.086,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1222,1240,424.794,355.205,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1223,1290,456.728,362.928,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1224,1250,447.296,331.449,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1225,1260,476.856,311.045,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1226,1270,513.733,321.585,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1227,1280,486.246,348.715,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1228,1300,438.44,387.525,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1229,1330,416.969,410.51,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1230,1310,450.69,410.809,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1231,1320,443.566,447.007,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1232,1350,400.249,406.367,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1233,1360,416.091,451.741,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1234,850,359.938,297.165,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1235,1530,341.652,438.25,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1236,1520,367.693,441.383,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1237,1540,340.308,472.199,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1238,1510,348.508,415.66,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1239,1370,384.307,428.573,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1240,1380,366.795,405.909,MyriadPro-Regular,4,#7F141D,ECOLI_SSU
1241,small subunit ribosomal RNA,392.889,749.75,MyriadPro-Regular,12,#231F20,ECOLI_SSU
1242,Escherichia coli,420.676,729.07,MyriadPro-It,18,#231F20,ECOLI_SSU
1243,0,364.496,333.95,MyriadPro-Regular,24,#FCC595,HALMA_LSU
1244,I,339.169,587.571,MyriadPro-Regular,24,#A197C9,HALMA_LSU
1245,II,187.492,487.522,MyriadPro-Regular,24,#5AA0D7,HALMA_LSU
1246,III,197.51,169.815,MyriadPro-Regular,24,#CB9AC6,HALMA_LSU
1247,IV,335.036,148.644,MyriadPro-Regular,24,#E9E612,HALMA_LSU
1248,V,516.739,316.278,MyriadPro-Regular,24,#F499C1,HALMA_LSU
1249,VI,517.36,441.892,MyriadPro-Regular,24,#0BA34A,HALMA_LSU
1250,1,404.522,482.571,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1251,10,523.907,571.759,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1252,100,435.929,431.366,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1253,101,408.478,524.706,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1254,11,525.317,626.663,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1255,12,442.912,639.675,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1256,13,439.397,584.64,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1257,14,408.837,584.985,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1258,15,309.226,647.554,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1259,16,396.31,640.099,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1260,18,446.675,688.89,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1261,19,466.257,646.058,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1262,2,389.198,423.071,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1263,20,497.062,700.372,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1264,21,358.587,612.929,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1265,22,365.474,585.81,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1266,23,347.619,561.577,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1267,24,316.472,527.886,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1268,25,350.254,430.716,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1269,25a,341.44,413.821,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1270,26,313.083,398.179,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1271,26a,333.739,354.644,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1272,27,329.492,448.974,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1273,28,340.326,455.978,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1274,29,315.354,509.444,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1275,3,397.277,534.167,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1276,30,253.635,648.438,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1277,31,288.897,490.853,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1278,32,282.06,454.86,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1279,33,280.546,511.853,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1280,34,296.844,530.325,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1281,35,251.67,564.337,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1282,35a,243.942,508.853,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1283,36,278.966,412.696,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1284,37,241.594,444.034,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1285,38,194.441,525.411,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1286,39,169.448,430.716,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1287,4,418.173,549.157,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1288,40,179.96,415.554,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1289,41,199.053,362.546,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1290,42,99.061,317.067,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1291,43,52.719,254.642,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1292,44,126.59,254.642,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1293,45,217.649,363.853,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1294,46,235.738,339.565,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1295,47,289.432,365.63,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1296,48,278.563,326.153,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1297,49,271.586,318.196,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1298,49a,247.359,295.089,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1299,49b,249.09,259.935,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1300,5,461.817,556.089,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1301,50,198.075,342.161,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1302,51,230.224,282.55,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1303,52,191.011,308.856,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1304,53,189.856,231.308,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1305,54,236.595,251.917,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1306,55,240.083,204.425,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1307,56,272.332,180.315,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1308,57,230.061,130.372,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1309,58,272.332,96.649,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1310,59,279.257,148.71,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1311,6,442.241,528.335,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1312,60,299.207,297.538,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1313,61,348.958,322.489,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1314,62,269.947,262.892,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1315,63,288.172,242.8,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1316,64,358.991,275.86,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1317,65,321.14,229.554,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1318,66,331.884,219.808,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1319,67,348.958,249.841,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1320,68,389.633,174.624,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1321,69,400.8,213.745,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1322,7,501.224,488.571,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1323,71,361.26,314.009,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1324,72,355.34,338.638,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1325,73,388.176,339.038,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1326,74,403.845,278.194,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1327,75,403.527,205.606,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1328,76,404.074,148.409,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1329,77,413.407,102.749,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1330,78,466.806,71.87,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1331,79,438.652,167.714,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1332,8,487.571,539.575,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1333,81,466.83,204.333,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1334,82,478.441,230.118,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1335,83,495.278,209.087,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1336,84,472.337,162.269,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1337,85,505.401,182.054,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1338,86,540.331,228.811,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1339,87,484.562,258.737,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1340,88,440.287,261.116,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1341,89,513.884,286.226,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1342,9,503.837,559.77,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1343,90,485.49,332.995,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1344,91,517.36,338.638,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1345,92,517.36,378.392,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1346,93,430.45,375.144,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1347,94,400.205,384.589,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1348,95,473.494,379.313,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1349,96,536.224,387.335,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1350,97,475.841,459.165,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1351,99,414.185,426.3,MyriadPro-Regular,7,#0D72BA,HALMA_LSU
1352,10,393.8,444.034,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1353,100,479.905,520.489,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1354,1000,191.884,572.602,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1355,1010,188.279,539.864,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1356,1020,202.302,508.497,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1357,1030,205.543,477.88,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1358,1040,217.305,467.39,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1359,1050,185.924,457.489,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1360,1060,167.111,440.79,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1361,1070,185.924,432.753,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1362,1080,180.763,404.569,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1363,1090,202.108,399.806,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1364,110,472.816,543.462,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1365,1100,188.605,387.032,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1366,1110,169.292,375.144,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1367,1120,151.466,368.608,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1368,1130,116.553,346.714,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1369,1140,107.098,323.046,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1370,1150,82.715,308.228,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1371,1160,82.169,279.05,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1372,1170,54.235,278.843,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1373,1180,72.097,254.642,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1374,1190,106.803,252.575,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1375,120,494.272,543.319,MyriadPro-Regular,4,#7F141D,HALMA_LSU
1376,1200,130.408,267.817,MyriadPro-Regular,4,#7F141D,HALMA_LSU
